Jose Quintana,- - -,9.93,4.37,2.27,3.18,21.2%,9.3%,11.9%,.358,2.16,.405,50.3%,9.93,7.01,2.92,4.60,11423
Brandon Workman,- - -,7.71,10.03,0.77,1.54,16.4%,21.3%,-4.9%,.292,2.31,.333,82.6%,3.86,7.03,-3.17,6.76,11428
Emilio Pagan,SDP,9.23,2.73,3.38,3.42,22.7%,6.7%,16.0%,.303,1.56,.315,78.6%,6.49,7.08,-0.59,6.10,14771
Mike Foltynewicz,TEX,6.10,2.14,2.86,3.05,15.4%,5.4%,10.0%,.283,1.37,.260,66.7%,6.86,7.14,-0.27,5.27,10811
Cam Bedrosian,- - -,9.00,7.36,1.22,2.45,20.4%,16.7%,3.7%,.295,2.00,.323,78.7%,6.55,7.17,-0.62,6.03,13360
Ryne Harper,WSN,10.66,5.68,1.88,2.84,24.6%,13.1%,11.5%,.294,1.82,.344,72.2%,7.82,7.28,0.54,4.98,12680
Robert Dugger,SEA,3.07,6.14,0.50,1.84,6.6%,13.2%,-6.6%,.387,2.32,.368,48.7%,10.43,7.40,3.03,7.38,19191
Brandon Kintzler,PHI,6.14,3.07,2.00,3.07,14.5%,7.2%,7.2%,.317,1.70,.313,73.7%,6.75,7.47,-0.72,4.96,9939
Joe Jimenez,DET,12.57,11.64,1.08,1.86,25.5%,23.6%,1.9%,.276,2.38,.370,63.1%,10.24,7.57,2.67,6.98,15761
Miguel Sanchez,MIL,6.00,4.50,1.33,3.00,14.3%,10.7%,3.6%,.280,1.67,.263,90.3%,4.50,7.67,-3.17,5.25,20074
Cory Abbott,CHC,6.10,2.61,2.33,3.48,16.3%,7.0%,9.3%,.250,1.26,.207,94.6%,3.48,7.72,-4.23,5.42,20277
Vince Velasquez,- - -,9.26,5.12,1.81,3.35,22.6%,12.5%,10.1%,.271,1.64,.274,72.8%,7.29,7.72,-0.43,5.40,11189
Hyeon-jong Yang,TEX,7.56,5.40,1.40,3.24,16.7%,11.9%,4.8%,.351,2.16,.370,65.2%,8.64,7.97,0.67,5.41,27513
Paul Blackburn,OAK,6.19,3.38,1.83,3.94,13.8%,7.5%,6.3%,.365,2.06,.357,77.6%,8.44,8.61,-0.17,5.35,14739
Kyle Keller,PIT,9.53,5.29,1.80,3.71,22.8%,12.7%,10.1%,.246,1.53,.225,69.3%,7.94,8.88,-0.93,5.91,18890
Matt Shoemaker,MIN,5.71,5.19,1.10,3.63,12.4%,11.2%,1.1%,.316,1.96,.283,47.6%,11.42,9.05,2.37,6.35,4776
Aaron Slegers,LAA,6.17,4.63,1.33,3.86,11.9%,9.0%,3.0%,.433,2.74,.447,65.4%,12.34,9.17,3.17,5.87,15231
Shawn Armstrong,- - -,9.82,5.52,1.78,4.30,21.6%,12.2%,9.5%,.313,1.98,.317,64.4%,10.43,9.24,1.19,5.32,12857
Bryan Garcia,DET,7.71,7.71,1.00,3.86,17.1%,17.1%,0.0%,.298,2.07,.275,63.1%,9.64,9.60,0.04,6.80,19457
Andrew Albers,MIN,6.55,4.91,1.33,5.73,14.3%,10.7%,3.6%,.360,2.18,.314,77.5%,10.64,11.62,-0.99,5.76,7853
